date,open,high,low,close,volume,Name
2017-03-07,97.1426,98.9926,96.6254,98.2068,15085007,NVDA
2017-03-08,100.1563,100.753,97.9383,98.0278,15967822,NVDA
2017-03-09,97.3813,98.913,96.8741,98.0079,11951471,NVDA
2017-03-10,99.0721,99.5496,97.8488,98.5848,12493513,NVDA
2017-03-13,99.0025,101.6979,98.9727,101.3001,19353402,NVDA
2017-03-14,101.8172,102.1952,99.9275,101.2304,13050415,NVDA
2017-03-15,101.6979,102.4339,99.7783,101.9963,15375852,NVDA
2017-03-16,102.424,103.2694,101.857,103.2495,13077495,NVDA
2017-03-17,103.9556,105.547,103.2495,105.4973,27992169,NVDA
2017-03-20,106.2034,109.0182,105.5569,108.859,18714152,NVDA
2017-03-21,108.1628,109.3663,105.0149,105.3381,22837103,NVDA
2017-03-22,104.8906,107.6754,104.7314,107.4865,15419106,NVDA
2017-03-23,107.1682,107.971,106.1239,106.5118,13348542,NVDA
2017-03-24,108.3816,108.6999,105.8454,106.8897,10987546,NVDA
2017-03-27,105.0099,107.8197,103.0157,107.6655,12666100,NVDA
2017-03-28,107.7152,108.302,106.6908,107.1085,10811109,NVDA
2017-03-29,107.4069,107.9042,106.6709,106.7604,8749791,NVDA
2017-03-30,107.0488,109.406,106.8201,108.8093,13138349,NVDA
2017-03-31,108.4214,109.2966,107.8168,108.3418,11020165,NVDA
2017-04-03,108.3617,109.0579,106.84,107.7948,11130813,NVDA
2017-04-04,102.8417,103.8562,99.7982,100.2358,31782004,NVDA
2017-04-05,99.475,101.8172,98.9627,99.4899,18676232,NVDA
2017-04-06,99.6987,100.7033,97.8786,100.2159,15878004,NVDA
2017-04-07,100.4745,101.1807,99.1816,99.7883,10628889,NVDA
2017-04-10,99.8181,100.0866,97.073,97.2421,18908264,NVDA
2017-04-11,96.0287,98.3659,95.8298,97.5902,15453747,NVDA
2017-04-12,97.5902,98.1671,96.5757,96.7846,10352296,NVDA
2017-04-13,95.8099,96.6851,94.9744,94.9744,12672345,NVDA
2017-04-17,95.4916,98.7041,95.2827,98.6942,12432305,NVDA
2017-04-18,98.1173,99.0025,97.073,98.7539,9252944,NVDA
2017-04-19,99.46,100.4347,98.8732,99.1418,9520659,NVDA
2017-04-20,99.7286,100.8986,98.8732,100.7132,10100358,NVDA
2017-04-21,100.2955,101.2404,99.8181,101.131,8547390,NVDA
2017-04-24,102.4041,102.9213,101.5586,102.3941,9295490,NVDA
2017-04-25,102.9809,104.7613,102.1156,104.1744,9710972,NVDA
2017-04-26,104.7215,104.8209,103.3788,103.4583,8175145,NVDA
2017-04-27,103.7567,105.4078,103.0307,105.0696,7992465,NVDA
2017-04-28,104.7911,105.0696,103.5081,103.7368,8706157,NVDA
2017-05-01,104.1744,106.2731,103.886,106.0642,7693333,NVDA
2017-05-02,104.9801,105.0253,102.0062,102.9213,15749327,NVDA
2017-05-03,102.6428,104.075,102.046,103.6871,8422633,NVDA
2017-05-04,103.9357,104.3833,102.971,103.2893,5244692,NVDA
2017-05-05,102.8218,103.5876,102.1952,103.2992,5710736,NVDA
2017-05-08,103.7766,103.8363,101.7576,102.2151,9130990,NVDA
2017-05-09,102.4438,104.3634,102.1057,102.3842,21191792,NVDA
2017-05-10,113.6729,121.1622,113.4043,120.6351,53227434,NVDA
2017-05-11,119.4018,129.7257,119.2625,125.817,48494808,NVDA
2017-05-12,125.9463,128.9002,125.1008,127.1994,24065459,NVDA
2017-05-15,128.8604,133.6842,128.6814,133.5848,27188548,NVDA
2017-05-16,135.6436,136.6979,132.6434,136.0713,28017471,NVDA
2017-05-17,133.3759,134.1318,126.8613,127.0304,31784158,NVDA
2017-05-18,128.8008,132.7095,126.364,132.3515,28900757,NVDA
2017-05-19,136.4286,137.6184,134.6315,135.4081,25459271,NVDA
2017-05-22,137.1704,138.873,136.7323,138.2955,20915225,NVDA
2017-05-23,139.092,139.1816,135.1194,136.4336,17031247,NVDA
2017-05-24,140.3465,140.456,137.4791,137.9669,20434495,NVDA
2017-05-25,139.3907,139.4206,135.8462,137.6583,15205701,NVDA
2017-05-26,137.3297,144.6477,136.5133,141.2227,19478497,NVDA
2017-05-30,143.0746,145.6544,142.4274,144.2395,24741298,NVDA
2017-05-31,146.0516,146.3602,141.4318,143.7218,22182894,NVDA
2017-06-01,144.359,144.3988,141.8997,143.7317,12583467,NVDA
2017-06-02,143.6122,144.6676,142.7759,143.0149,12186434,NVDA
2017-06-05,142.3577,147.8836,141.8898,147.3658,20434442,NVDA
2017-06-06,147.1767,149.0385,146.1611,146.6988,18968189,NVDA
2017-06-07,147.6844,149.2277,147.0572,148.471,15315293,NVDA
2017-06-08,152.7921,159.3037,151.1294,159.2439,29043605,NVDA
2017-06-09,164.023,167.7667,142.1287,148.9489,92323196,NVDA
2017-06-12,145.2451,151.0398,141.4915,149.3173,42438280,NVDA
2017-06-13,153.728,154.0964,145.0161,150.7411,41812580,NVDA
2017-06-14,150.8606,153.3895,147.8537,151.0597,29616036,NVDA
2017-06-15,146.3204,152.9315,145.8624,151.7069,24095612,NVDA
2017-06-16,152.0952,154.0267,149.5861,150.9601,23123950,NVDA
2017-06-19,152.7423,156.8444,152.593,156.6353,19454439,NVDA
2017-06-20,158.3379,161.0361,156.2371,156.4063,27386086,NVDA
2017-06-21,157.5214,158.9253,155.0224,158.776,17066279,NVDA
2017-06-22,159.1045,159.6422,156.715,157.6807,11728324,NVDA
2017-06-23,157.9894,158.6266,152.5532,153.1605,27214702,NVDA
2017-06-26,154.4847,155.9185,147.6844,151.4878,26598996,NVDA
2017-06-27,150.7809,151.1294,145.7131,145.9421,24987313,NVDA
2017-06-28,148.6701,151.2787,145.1157,151.0896,24873679,NVDA
2017-06-29,149.9446,150.064,143.4529,146.0416,26610631,NVDA
2017-06-30,146.7386,147.2862,142.8755,143.9309,18276526,NVDA
2017-07-03,144.4187,145.0198,137.9769,138.7236,17726821,NVDA
2017-07-05,141.2824,143.5923,140.5158,142.4274,20504738,NVDA
2017-07-06,141.2526,144.7472,139.1517,142.8556,18657132,NVDA
2017-07-07,145.1455,146.8581,144.2196,146.1213,16374302,NVDA
2017-07-10,149.0883,153.3298,148.0371,153.0311,23962269,NVDA
2017-07-11,153.1804,155.5102,151.4878,155.2016,18948883,NVDA
2017-07-12,157.6111,162.2906,155.8786,161.8027,28630213,NVDA
2017-07-13,162.2906,165.5762,158.0591,159.9309,34228333,NVDA
2017-07-14,160.588,164.2918,160.3093,164.2321,23548708,NVDA
2017-07-17,165.6061,166.771,161.046,163.5352,23269759,NVDA
2017-07-18,161.0759,165.8251,160.598,165.2377,19415987,NVDA
2017-07-19,165.6061,166.6714,163.8936,164.3815,17176140,NVDA
2017-07-20,165.2078,166.781,163.1987,166.771,17489889,NVDA
2017-07-21,165.9446,168.5632,165.3671,167.3684,16208257,NVDA
2017-07-24,167.6571,168.0454,164.9988,165.4269,16313052,NVDA
2017-07-25,164.5009,165.2078,162.8691,164.6304,12413896,NVDA
2017-07-26,166.9502,169.1874,165.1282,166.5321,16010113,NVDA
2017-07-27,167.5377,168.0056,156.8743,161.0361,19571379,NVDA
2017-07-28,159.5924,164.6602,158.5868,163.6745,12833737,NVDA
2017-07-31,164.2222,165.6758,159.921,161.8027,13991802,NVDA
2017-08-01,161.4194,163.8438,160.2993,163.7741,10784578,NVDA
2017-08-02,165.0286,165.1879,160.5681,163.6745,11961082,NVDA
2017-08-03,163.6546,165.9048,162.9676,165.7555,11060541,NVDA
2017-08-04,166.6714,169.3298,165.7555,166.4823,14727353,NVDA
2017-08-07,167.6571,171.6198,167.2688,171.5999,17935280,NVDA
2017-08-08,173.1332,173.8003,167.9757,169.5588,18883354,NVDA
2017-08-09,167.697,171.4605,166.9403,171.3609,13269623,NVDA
2017-08-10,171.4107,171.9086,163.6148,164.023,33202199,NVDA
2017-08-11,156.4561,158.308,152.2445,155.2812,37429859,NVDA
2017-08-14,158.9751,167.8164,158.5071,167.6671,31975541,NVDA
2017-08-15,167.8762,168.9316,164.8693,166.2533,19113263,NVDA
2017-08-16,166.8606,167.8065,163.1269,164.4312,14915786,NVDA
2017-08-17,164.0927,164.7797,160.6776,160.7673,13136065,NVDA
2017-08-18,162.9577,163.6447,158.9452,160.7971,15030107,NVDA
2017-08-21,161.7828,162.2408,156.6851,158.4574,15591767,NVDA
2017-08-22,159.9323,162.2243,159.155,161.9851,11261403,NVDA
2017-08-23,160.6398,165.6722,160.291,165.2238,14487996,NVDA
2017-08-24,166.5193,166.6987,163.5496,164.6159,11742501,NVDA
2017-08-25,165.5925,166.0011,162.9816,163.2407,8930022,NVDA
2017-08-28,164.008,164.5262,161.7659,164.3967,9737393,NVDA
2017-08-29,162.025,165.0046,161.6971,164.1276,8102357,NVDA
2017-08-30,164.9248,165.5527,163.6991,165.1042,9610039,NVDA
2017-08-31,165.9214,169.0106,165.6224,168.8512,15317105,NVDA
2017-09-01,169.3594,171.3026,169.0106,169.8676,11135787,NVDA
2017-09-05,167.7948,167.9984,162.9941,165.3334,17417392,NVDA
2017-09-06,166.6588,167.2169,163.8287,165.2338,9941783,NVDA
2017-09-07,165.9114,167.3065,164.3768,166.0011,8821702,NVDA
2017-09-08,165.5327,166.1306,162.1445,163.1211,12471422,NVDA
2017-09-11,164.9647,168.8437,164.7455,168.4127,14186078,NVDA
2017-09-12,169.4092,169.4092,166.3897,169.0206,10287203,NVDA
2017-09-13,168.0041,170.9439,166.6987,169.7779,14523973,NVDA
2017-09-14,168.2034,171.9603,167.2169,168.8113,12842837,NVDA
2017-09-15,172.2593,179.4841,172.05,179.4841,34119764,NVDA
2017-09-18,184.4966,190.5355,184.2176,186.8982,42111516,NVDA
2017-09-19,184.8653,189.1902,183.9734,186.6989,21856994,NVDA
2017-09-20,186.8484,188.7617,183.5698,185.1942,18122991,NVDA
2017-09-21,181.0088,182.0651,176.9928,180.1318,26889994,NVDA
2017-09-22,179.6734,181.6764,177.9793,178.3779,12280771,NVDA
2017-09-25,177.1323,177.1821,169.5687,170.4057,21864476,NVDA
2017-09-26,175.8368,178.059,169.758,171.3624,28140511,NVDA
2017-09-27,175.0097,175.6574,172.1497,175.1193,17842967,NVDA
2017-09-28,175.4083,175.5677,173.1561,175.0695,10881065,NVDA
2017-09-29,178.4577,179.1054,176.634,178.1487,15477293,NVDA
2017-10-02,180.1717,181.3476,176.3849,178.3779,12586960,NVDA
2017-10-03,178.6271,179.9524,176.9629,178.7466,9758268,NVDA
2017-10-04,178.9958,181.1383,177.5209,180.2414,10696220,NVDA
2017-10-05,181.228,181.3675,178.936,180.1418,10934105,NVDA
2017-10-06,179.0257,181.2081,178.3779,180.6699,7969957,NVDA
2017-10-09,182.1548,186.0811,181.3974,184.7457,14087272,NVDA
2017-10-10,190.7647,192.2795,186.6092,188.2734,24371902,NVDA
2017-10-11,188.9411,190.3362,187.0876,190.2764,13237734,NVDA
2017-10-12,190.416,192.419,189.27,190.3661,13207315,NVDA
2017-10-13,192.8774,194.3223,190.984,193.9138,15718233,NVDA
2017-10-16,195.1196,197.3597,192.5684,197.2421,14415958,NVDA
2017-10-17,196.4051,198.2088,195.6676,197.0628,11964867,NVDA
2017-10-18,197.4215,197.4514,192.6482,196.8934,14182907,NVDA
2017-10-19,193.7643,197.3119,191.7813,197.1126,14269253,NVDA
2017-10-20,197.8002,198.8964,195.857,196.2157,11290462,NVDA
2017-10-23,197.0927,198.159,195.1196,195.9367,10717376,NVDA
2017-10-24,196.3054,198.0593,195.2591,197.9895,10181132,NVDA
2017-10-25,196.3951,198.5277,190.5056,192.987,20704030,NVDA
2017-10-26,194.1031,195.4783,193.1365,195.0099,8068563,NVDA
2017-10-27,197.1126,201.1685,196.0662,201.1585,14304835,NVDA
2017-10-30,201.1585,205.3737,200.5207,203.1316,12601417,NVDA
2017-10-31,204.4171,207.1675,204.1879,206.0913,10297707,NVDA
2017-11-01,208.6225,209.2403,203.889,206.4799,12564446,NVDA
2017-11-02,205.2841,207.0878,202.9423,205.2243,8557738,NVDA
2017-11-03,206.4799,207.9648,204.6274,207.9648,8841024,NVDA
2017-11-06,206.4799,209.2503,205.9817,208.9015,9748616,NVDA
2017-11-07,209.8183,212.1601,209.3256,211.2931,10692542,NVDA
2017-11-08,211.1138,211.2633,206.5199,208.4331,13074705,NVDA
2017-11-09,204.5566,205.613,199.6737,204.6065,23432127,NVDA
2017-11-10,212.3395,217.9101,210.8945,215.3889,31331374,NVDA
2017-11-13,215.3889,216.4153,211.2732,211.8911,14559413,NVDA
2017-11-14,212.2598,214.0535,210.4959,213.4357,13232319,NVDA
2017-11-15,211.2134,211.2633,207.0778,209.2503,12548731,NVDA
2017-11-16,212.2398,213.4556,210.5159,210.8746,11044183,NVDA
2017-11-17,213.1766,214.6016,210.0176,210.6255,12891568,NVDA
2017-11-20,211.2533,213.8243,209.7685,213.336,9902511,NVDA
2017-11-21,214.9404,215.7675,213.6549,215.2992,9979358,NVDA
2017-11-22,216.3961,216.3961,213.0155,214.3318,8915998,NVDA
2017-11-24,214.99,216.3961,214.0027,216.3562,4518800,NVDA
2017-11-27,216.7052,216.7551,213.4144,213.544,10572364,NVDA
2017-11-28,213.7534,214.1324,207.6604,210.1236,12818804,NVDA
2017-11-29,209.4255,209.5378,190.6978,195.8733,34919741,NVDA
2017-11-30,198.6456,202.1159,196.1027,200.1514,20594199,NVDA
2017-12-01,198.7553,199.573,191.9343,197.1298,20288748,NVDA
2017-12-04,199.4932,199.7425,183.9865,186.1405,31021123,NVDA
2017-12-05,181.8924,192.1637,180.0774,187.2175,24537194,NVDA
2017-12-06,185.1832,189.6108,184.3256,188.7333,11675760,NVDA
2017-12-07,191.4257,193.0612,189.5909,191.4557,13564988,NVDA
2017-12-08,193.47,194.2379,190.618,190.9571,11671856,NVDA
2017-12-11,191.5255,194.2379,190.8872,194.1182,9318741,NVDA
2017-12-12,192.3631,193.3005,189.3615,190.3089,11375445,NVDA
2017-12-13,191.9642,192.0141,185.3627,185.6618,13856992,NVDA
2017-12-14,185.4026,188.813,184.0862,185.951,10954056,NVDA
2017-12-15,187.7271,191.8446,185.1034,191.0269,16750878,NVDA
2017-12-18,192.6623,197.4689,191.4656,197.3492,11942558,NVDA
2017-12-19,196.9703,197.1797,194.4174,195.5642,9327493,NVDA
2017-12-20,197.1498,197.5187,194.0085,196.2523,7220456,NVDA
2017-12-21,196.3919,197.3991,195.0058,195.3448,7522626,NVDA
2017-12-22,193.859,195.1055,190.7177,194.7265,11656871,NVDA
2017-12-26,192.4928,197.1996,191.2861,196.8905,8877033,NVDA
2017-12-27,196.352,199.4135,195.7636,196.6212,8237223,NVDA
2017-12-28,197.5786,198.8251,196.6027,196.8506,6006248,NVDA
2017-12-29,197.9077,197.9077,192.9615,192.9615,6999116,NVDA
2018-01-02,195.2351,198.9448,193.9587,198.7952,8890417,NVDA
2018-01-03,203.532,213.1052,203.1829,211.8787,22867591,NVDA
2018-01-04,215.1595,217.4431,212.0981,212.9955,14581720,NVDA
2018-01-05,213.5939,216.3063,210.4925,214.8005,14503103,NVDA
2018-01-08,219.7866,224.3738,217.9717,221.3821,22030422,NVDA
2018-01-09,221.6015,223.1971,218.0315,221.3223,12424995,NVDA
2018-01-10,217.5927,223.1971,215.3988,223.0575,14566626,NVDA
2018-01-11,224.3738,225.6403,222.5888,223.4564,10150767,NVDA
2018-01-12,222.9777,224.3638,220.724,222.3594,8997902,NVDA
2018-01-16,223.4264,226.8768,216.0869,219.4974,17558687,NVDA
2018-01-17,220.0858,224.4935,216.2963,224.0946,13460222,NVDA
2018-01-18,223.3167,226.0092,222.0602,223.8153,10215841,NVDA
2018-01-19,227.4552,230.4468,226.3682,229.4696,15234486,NVDA
2018-01-22,229.7887,233.1094,227.4652,233.0396,13773561,NVDA
2018-01-23,235.1936,239.1625,234.4467,238.2451,11880705,NVDA
2018-01-24,238.3747,239.8243,232.9,235.1437,14499309,NVDA
2018-01-25,237.3376,239.0827,235.0939,235.6922,10247091,NVDA
2018-01-26,237.4573,242.6627,236.9387,242.6528,12908854,NVDA
2018-01-29,242.0644,247.4195,239.9403,246.163,11377853,NVDA
2018-01-30,240.439,245.7342,237.7465,242.0445,14270844,NVDA
2018-01-31,245.086,248.5762,243.7697,245.1159,11964444,NVDA
2018-02-01,237.8562,246.2128,237.3974,239.8307,12980572,NVDA
2018-02-02,236.3404,237.3077,230.5266,232.8701,17961555,NVDA
2018-02-05,226.3682,232.5809,204.4295,213.1052,29130140,NVDA
2018-02-06,203.8311,225.0718,203.4322,224.9522,27870031,NVDA
2018-02-07,228.941,234.316,226.0691,228.1632,20073316,NVDA
2018-02-08,233.2291,234.5653,216.9046,216.9146,28599976,NVDA
2018-02-09,237.5869,238.2251,216.9146,231.4341,41865077,NVDA
2018-02-12,234.7,234.8246,224.4042,227.3954,27329342,NVDA
2018-02-13,225.9294,233.8474,224.6231,231.9826,15638119,NVDA
2018-02-14,230.3571,241.9173,229.9083,240.7481,18624749,NVDA
2018-02-15,244.1037,247.6787,240.8478,245.814,17472515,NVDA
2018-02-16,244.717,249.3042,242.7924,243.1614,15941426,NVDA
2018-02-20,244.0688,251.169,243.9192,248.3868,17155962,NVDA
2018-02-21,250.9895,251.2662,240.6883,240.8378,22307344,NVDA
2018-02-22,242.2049,245.0986,238.9818,241.6261,13359133,NVDA
2018-02-23,244.0409,245.3979,241.9954,245.3979,10382510,NVDA
2018-02-26,247.2639,247.4435,243.532,246.0465,11732844,NVDA
2018-02-27,244.9689,248.3715,244.5997,245.5276,11385899,NVDA
2018-02-28,245.9667,247.5632,241.0075,241.4764,13077878,NVDA
2018-03-01,241.3866,243.5619,227.6313,231.7076,26002972,NVDA
2018-03-02,227.367,236.2877,221.37,236.0282,22835685,NVDA
2018-03-05,234.0026,236.7367,229.0244,235.1402,15519413,NVDA
2018-03-06,238.5827,242.4144,236.8465,241.6361,15920243,NVDA
2018-03-07,237.4851,243.4222,237.4352,241.3168,14530226,NVDA
2018-03-08,242.4244,242.4244,238.8728,240.6582,10297761,NVDA
2018-03-09,242.5741,245.3181,241.9256,244.7992,12638148,NVDA
2018-03-12,246.4656,252.4526,246.1386,249.2196,15126541,NVDA
2018-03-13,250.9459,253.9494,245.5077,247.1741,15494309,NVDA
2018-03-14,248.9103,250.0079,245.6873,248.2019,12637361,NVDA
2018-03-15,248.7507,252.0735,247.1042,248.8006,10048837,NVDA
2018-03-16,249.4591,250.7064,247.9424,249.9381,9986432,NVDA
2018-03-19,247.6431,248.8105,236.4873,240.4786,17844338,NVDA
2018-03-20,240.5983,250.6066,240.5983,249.04,13867409,NVDA
2018-03-21,248.7806,251.4548,246.7949,248.0222,10967216,NVDA
2018-03-22,245.4678,247.3437,239.821,241.3268,13779919,NVDA
2018-03-23,241.8756,242.145,232.0169,232.466,18390461,NVDA
2018-03-26,237.4851,244.001,235.3896,243.9511,15285640,NVDA
2018-03-27,247.214,249.4591,219.3694,225.0321,35225012,NVDA
2018-03-28,223.6451,228.8937,216.5305,220.8711,23647648,NVDA
2018-03-29,223.6201,234.9905,220.2227,231.089,22915692,NVDA
2018-04-02,228.2451,234.1423,217.0294,220.5718,23052315,NVDA
2018-04-03,227.3072,229.8516,220.8711,224.8625,16685759,NVDA
2018-04-04,214.5448,226.1702,213.537,225.7505,19729161,NVDA
2018-04-05,228.1054,228.6343,218.0173,220.901,17530973,NVDA
2018-04-06,216.76,221.1206,212.6125,213.7865,16574720,NVDA
2018-04-09,216.331,221.4898,214.1357,214.944,12488120,NVDA
2018-04-10,224.2338,228.5046,221.9288,227.4169,19118807,NVDA
2018-04-11,226.8182,228.4806,224.4344,225.7505,11506057,NVDA
2018-04-12,229.5024,234.8109,227.7212,234.0924,14847950,NVDA
2018-04-13,236.6569,236.9961,229.0534,230.9992,12575892,NVDA
2018-04-16,231.2706,232.3363,227.1874,230.9892,8769776,NVDA
2018-04-17,233.0946,237.8842,230.8495,237.0261,11180638,NVDA
2018-04-18,234.9905,238.7324,232.2664,235.8586,9784058,NVDA
2018-04-19,231.2438,232.5957,226.3093,228.5445,11799933,NVDA
2018-04-20,228.1952,231.5979,226.9579,228.2152,9654966,NVDA
2018-04-23,228.9336,230.9992,222.3479,223.3956,10687723,NVDA
2018-04-24,224.4334,228.305,218.0871,220.7214,10364894,NVDA
2018-04-25,219.524,221.0956,209.845,216.1913,14712343,NVDA
2018-04-26,222.7171,225.062,220.0529,224.7327,9395574,NVDA
2018-04-27,229.0035,229.8017,224.134,225.8403,10021245,NVDA
2018-04-30,226.4989,228.5046,223.6351,224.4134,8196067,NVDA
2018-05-01,224.0841,226.7583,221.7193,226.6486,6344727,NVDA
2018-05-02,226.5089,228.305,224.7627,225.8204,6706185,NVDA
2018-05-03,227.1076,233.5436,225.2815,232.4859,11078640,NVDA
2018-05-04,231.3284,238.6714,230.63,238.5428,10016538,NVDA
2018-05-07,242.7683,250.447,242.3645,248.142,17190378,NVDA
2018-05-08,248.152,249.968,246.1762,249.8583,12665374,NVDA
2018-05-09,250.6665,255.3164,249.5689,255.2266,14918980,NVDA
2018-05-10,257.362,259.9364,256.6435,259.5672,24852029,NVDA
2018-05-11,252.2331,259.2279,249.998,253.9793,30361406,NVDA
2018-05-14,255.516,257.9308,253.8496,254.8075,13078477,NVDA
2018-05-15,252.2431,252.3529,240.9775,245.0287,24088210,NVDA
2018-05-16,243.4721,247.9823,241.9853,245.4778,13845706,NVDA
2018-05-17,245.5516,250.9559,244.899,247.1741,12994605,NVDA
2018-05-18,249.2695,251.824,245.2083,245.4079,12092942,NVDA
2018-05-21,249.3394,249.4891,239.9697,243.7116,16015620,NVDA
2018-05-22,244.2504,245.2681,239.7302,242.1749,12956637,NVDA
2018-05-23,239.9084,247.2071,239.8785,247.1572,11073926,NVDA
2018-05-24,247.0074,249.0143,244.8617,247.307,10934295,NVDA
2018-05-25,247.8162,249.5535,246.3784,248.8945,7302782,NVDA
2018-05-29,248.1656,250.9513,246.3185,248.2056,8817083,NVDA
2018-05-30,249.5635,252.9482,248.5665,252.5988,9774864,NVDA
2018-05-31,251.3108,254.8053,250.8814,251.8,12346709,NVDA
2018-06-01,253.6072,257.4712,253.2577,257.2216,10549248,NVDA
2018-06-04,258.5995,265.329,257.3015,264.4404,16050641,NVDA
2018-06-05,264.5702,266.1777,262.763,264.6601,9792801,NVDA
2018-06-06,261.0257,264.8698,260.3667,264.74,9283856,NVDA
2018-06-07,264.5902,265.0679,258.8491,262.4934,9236216,NVDA
2018-06-08,259.558,263.5917,258.7992,261.8744,9011443,NVDA
2018-06-11,261.3652,263.0426,259.6978,260.217,6634253,NVDA
2018-06-12,261.2853,262.6632,259.2584,262.1739,7978985,NVDA
2018-06-13,262.2338,265.2592,261.6258,261.9942,8455159,NVDA
2018-06-14,263.8114,268.7837,263.2123,266.4972,10750411,NVDA
2018-06-15,264.1908,267.0664,262.9411,264.8498,10806488,NVDA
2018-06-18,263.0725,265.389,261.9742,264.6801,8906674,NVDA
2018-06-19,260.5165,263.2323,254.6256,259.7677,14873324,NVDA
2018-06-20,261.4271,264.041,259.8783,261.9043,9244494,NVDA
2018-06-21,263.1924,263.9312,256.4029,256.7124,8987906,NVDA
2018-06-22,257.5511,258.0903,249.943,250.5619,10853954,NVDA
2018-06-25,246.2686,246.4183,235.1757,238.7502,16645431,NVDA
2018-06-26,243.3231,245.2701,239.5391,241.6158,11972137,NVDA
2018-06-27,243.3731,246.0489,235.1358,235.3555,11347303,NVDA
2018-06-28,234.9561,240.9668,234.6466,240.4875,8450297,NVDA
2018-06-29,243.1135,243.6227,236.4837,236.5336,9807477,NVDA
2018-07-02,233.728,242.0152,232.9042,241.8654,8939348,NVDA
2018-07-03,243.2632,243.5029,236.1343,236.4737,5568325,NVDA
2018-07-05,238.7003,242.5543,237.1327,242.3546,7655448,NVDA
2018-07-06,241.3662,247.282,240.5075,246.9475,7408822,NVDA
2018-07-09,249.9426,250.3323,245.6902,248.8645,7597022,NVDA
2018-07-10,249.3638,253.747,247.7363,252.8584,9000390,NVDA
2018-07-11,249.1142,250.512,246.7179,247.1472,9187660,NVDA
2018-07-12,248.9744,252.7785,248.575,250.8415,8637673,NVDA
2018-07-13,251.5903,251.5903,247.2371,248.9344,6179078,NVDA
2018-07-16,247.8162,249.9529,247.3169,247.8162,4925926,NVDA
2018-07-17,245.8292,253.9067,244.8008,253.2977,9053395,NVDA
2018-07-18,252.9981,253.5573,249.2539,251.3108,6941041,NVDA
2018-07-19,250.5519,252.9981,249.9429,251.6402,5893783,NVDA
2018-07-20,251.5404,253.108,250.0627,250.502,5562161,NVDA
2018-07-23,249.4337,249.5036,242.9038,249.0243,7539621,NVDA
2018-07-24,250.9613,254.4559,247.6165,248.3254,8865545,NVDA
2018-07-25,248.7048,251.9897,246.3684,251.4805,8004551,NVDA
2018-07-26,250.6717,255.9336,249.9928,254.4459,8128128,NVDA
2018-07-27,255.9236,256.2032,249.4536,251.6303,7385535,NVDA
2018-07-30,252.1994,252.439,242.3446,243.7525,8508539,NVDA
2018-07-31,243.3331,247.4967,241.7666,244.4813,7099696,NVDA
2018-08-01,245.7494,247.9758,243.5088,246.0888,7088889,NVDA
2018-08-02,243.2133,250.3922,240.837,250.2324,6741689,NVDA
2018-08-03,251.2209,252.6687,250.5419,251.7101,5357202,NVDA
2018-08-06,251.2009,253.7769,249.3197,253.6372,5187665,NVDA
2018-08-07,255.6041,257.3015,254.5259,256.5526,6453260,NVDA
2018-08-08,256.6026,259.8376,255.1947,258.0204,6552462,NVDA
2018-08-09,258.7393,258.8491,255.7539,256.0634,5106962,NVDA
2018-08-10,252.7585,255.704,252.3092,254.396,6415668,NVDA
2018-08-13,254.7454,260.5964,254.6755,255.7239,9380158,NVDA
2018-08-14,259.9773,261.5948,256.6225,261.0257,11655486,NVDA
2018-08-15,261.8644,263.2313,255.5043,258.6793,14778394,NVDA
2018-08-16,261.495,261.5948,254.6156,257.0419,20031476,NVDA
2018-08-17,252.5488,252.5788,243.3531,244.4414,28579694,NVDA
2018-08-20,242.8039,252.8084,238.3508,247.4567,21359655,NVDA
2018-08-21,248.1157,253.108,247.3169,252.9283,16849710,NVDA
2018-08-22,251.6103,262.6133,251.4705,262.4136,18746422,NVDA
2018-08-23,260.856,269.0633,260.298,266.4273,18017114,NVDA
2018-08-24,266.7668,272.3881,266.5871,271.799,13287762,NVDA
2018-08-27,272.9972,278.4687,271.7241,275.4733,12644437,NVDA
2018-08-28,275.2337,276.1523,269.1132,273.9557,11884595,NVDA
2018-08-29,273.6461,279.2205,272.8069,278.2115,10502741,NVDA
2018-08-30,276.9528,281.4353,276.0437,277.5322,8665230,NVDA
2018-08-31,276.723,280.9188,276.3234,280.3993,7664750,NVDA
2018-09-04,279.8698,284.9348,278.721,283.4163,9793027,NVDA
2018-09-05,282.707,284.1356,274.8748,278.1416,9828919,NVDA
2018-09-06,277.4822,277.5821,271.1196,272.4473,8069889,NVDA
2018-09-07,268.731,276.6531,266.9228,271.5881,7385468,NVDA
2018-09-10,272.4972,275.6541,270.729,274.4553,5503457,NVDA
2018-09-11,272.5871,276.1235,271.748,272.5272,6077818,NVDA
2018-09-12,270.9188,271.708,261.6581,267.9318,10477259,NVDA
2018-09-13,270.5891,274.725,269.8908,271.0687,7638387,NVDA
2018-09-14,274.715,278.8209,273.2265,276.1536,9673380,NVDA
2018-09-17,275.1265,277.1026,272.8768,273.6561,5138189,NVDA
2018-09-18,273.8159,277.9618,270.4792,270.749,7488023,NVDA
2018-09-19,270.0022,272.4263,267.9817,271.708,5621465,NVDA
2018-09-20,266.783,268.4912,263.8359,266.0137,10764569,NVDA
2018-09-21,266.4932,268.3314,261.8479,263.1866,10878157,NVDA
2018-09-24,261.9378,265.5742,258.4213,265.4343,7347826,NVDA
